Incident_ID,Type_of_Crime,Severity,Date,Time,Day,Area,Lat,Lon,Street_Light,CCTV,Police_Distance_km,Victim_Age_Group,Arrest_Made,Case_Status,Risk_Label,Is_Real,Source
2484,Eve-teasing,Low,11-12-2020,17:30,Thursday,Vasna,22.313453,73.253172,Yes,No,6.4,35-45,Yes,Open,Medium,FALSE,SYNTHETIC
2950,Harassment,Low,15-09-2023,08:30,Monday,Nizampura,22.151814,73.230853,No,No,6.1,Teen,No,Open,Low,FALSE,SYNTHETIC
2811,Harassment,Low,13-01-2021,06:00,Tuesday,Manjalpur,22.274149,73.086311,Yes,Yes,5.4,35-45,No,Under Trial,High,FALSE,SYNTHETIC
2560,Attempted Theft & Harassment,Low,18-12-2022,12:00,Monday,Alkapuri,22.351562,73.265911,No,Yes,1.5,25-35,No,Sentenced,Low,FALSE,SYNTHETIC
2949,Attempted Theft & Harassment,Low,08-05-2020,08:30,Wednesday,Vasna,22.301212,73.217421,No,No,4.9,18-25,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2143,Gang Rape,High,16-04-2024,19:00,Sunday,Vasna,22.244206,73.269171,No,No,7,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2889,Attempted Rape,High,03-11-2019,23:30,Monday,Padra,22.371649,73.271309,Yes,No,14.2,18-25,Yes,Open,Low,FALSE,SYNTHETIC
2133,Assault & Harassment,Medium,15-11-2021,20:30,Monday,Akota,22.278745,73.056546,No,No,3.8,Teen,No,Investigation,Low,FALSE,SYNTHETIC
2782,Rape (motel),High,02-08-2023,06:00,Saturday,Raopura,22.335253,73.273323,Yes,No,5.5,Child,Yes,Open,High,FALSE,SYNTHETIC
2974,Sexual Assault (workplace),High,30-09-2024,08:30,Friday,Padra Road,22.388518,73.173906,No,No,1.9,18-25,No,Investigation,Medium,FALSE,SYNTHETIC
2736,Gang Rape,High,14-02-2021,22:00,Monday,Gotri,22.188935,73.147492,No,No,9.7,25-35,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2092,Molestation,Medium,30-10-2024,17:30,Saturday,Alkapuri,22.218318,73.220602,No,Yes,13.8,25-35,Yes,Open,Low,FALSE,SYNTHETIC
2207,Theft (with harassment),Medium,24-05-2019,12:00,Sunday,Nizampura,22.150169,73.269508,No,Yes,3.2,Child,Yes,Closed,Low,FALSE,SYNTHETIC
2669,Gang Rape,High,19-07-2022,06:00,Saturday,Chhani,22.354366,73.225869,Yes,Yes,8,Teen,Yes,Under Trial,Low,FALSE,SYNTHETIC
2084,Gang Rape,High,09-02-2021,12:00,Tuesday,Akota,22.212664,73.073624,No,Yes,10,Teen,Yes,Open,Medium,FALSE,SYNTHETIC
2402,Eve-teasing,Low,13-05-2018,17:30,Friday,Kunal Crossroads,22.162258,73.134239,Yes,No,2.8,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2400,Theft (with harassment),Medium,20-02-2018,22:00,Thursday,Vasna,22.285875,73.031438,No,Yes,13.3,18-25,Yes,Investigation,Medium,FALSE,SYNTHETIC
2731,Assault & Harassment,Medium,06-08-2023,08:30,Saturday,Nizampura,22.192429,73.103902,No,No,1.2,45+,No,Open,Low,FALSE,SYNTHETIC
2567,Sexual Harassment (Public Transport),Medium,06-02-2019,12:00,Friday,Suncity,22.170487,73.045548,No,No,13.3,35-45,Yes,Investigation,Low,FALSE,SYNTHETIC
2761,Theft (with harassment),Medium,14-02-2018,19:00,Tuesday,Sayajigunj,22.291867,73.11039,Yes,No,3.6,Teen,No,Open,Low,FALSE,SYNTHETIC
2653,Attempted Theft & Harassment,Low,08-02-2025,19:00,Thursday,Gotri,22.231381,73.141077,Yes,No,9.2,35-45,Yes,Open,High,FALSE,SYNTHETIC
2100,Stalking,Medium,26-02-2019,12:00,Thursday,Karjan,22.193375,73.068217,No,No,11.4,Teen,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2034,Assault & Harassment,Medium,08-03-2021,23:30,Monday,Vadodara Railway Station,22.173347,73.268,Yes,No,3.7,25-35,Yes,Under Trial,Low,FALSE,SYNTHETIC
2132,Attempted Rape,High,02-06-2023,15:00,Tuesday,Chhani,22.263386,73.202153,No,No,2.5,35-45,No,Investigation,Low,FALSE,SYNTHETIC
2384,Sexual Harassment (Public Transport),Medium,05-05-2025,06:00,Saturday,Waghodia,22.315093,73.195745,No,Yes,13.7,25-35,Yes,Open,High,FALSE,SYNTHETIC
2926,Stalking,Medium,14-11-2020,12:00,Tuesday,Raopura,22.322409,73.144017,Yes,Yes,0.8,45+,No,Investigation,Low,FALSE,SYNTHETIC
2188,Gang Rape,High,12-07-2024,20:30,Friday,Harni,22.380874,73.247408,Yes,Yes,6.4,Teen,No,Under Trial,High,FALSE,SYNTHETIC
2639,Sexual Harassment (Public Transport),Medium,29-05-2023,06:00,Thursday,Chhani,22.363511,73.219715,No,No,13.8,45+,Yes,Investigation,Low,FALSE,SYNTHETIC
2824,Molestation,Medium,11-06-2021,19:00,Tuesday,Karjan,22.260952,73.034317,No,Yes,0.3,Teen,No,Investigation,High,FALSE,SYNTHETIC
2743,Sexual Harassment (Public Transport),Medium,07-08-2023,22:00,Wednesday,Suncity,22.237932,73.237046,Yes,Yes,6.5,25-35,Yes,Closed,Medium,FALSE,SYNTHETIC
1009,Attempted Rape,High,05-10-2024,22:30,Saturday,Suncity / outskirts,22.35,73.15,No,No,7,Teen,Investigation,Investigation,High,TRUE,"New Indian Express (Oct 5, 2024) - Suncity gang-rape"
2788,Rape (motel),High,06-02-2019,17:30,Tuesday,Sama,22.227684,73.170977,No,Yes,10.2,25-35,Yes,Investigation,Low,FALSE,SYNTHETIC
2017,Theft (with harassment),Medium,24-02-2020,15:00,Monday,Harni,22.185046,73.075872,Yes,Yes,7,Teen,No,Under Trial,High,FALSE,SYNTHETIC
2433,Theft (with harassment),Medium,01-01-2025,06:00,Sunday,Sama,22.170628,73.156399,No,Yes,12.8,25-35,No,Open,Low,FALSE,SYNTHETIC
2632,Sexual Assault (workplace),High,22-09-2021,12:00,Tuesday,Kunal Crossroads,22.270533,73.113776,Yes,Yes,9.2,45+,No,Open,Medium,FALSE,SYNTHETIC
2234,Sexual Harassment (Public Transport),Medium,19-02-2021,20:30,Wednesday,Akota,22.199864,73.251163,No,No,8,Child,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2284,Assault & Harassment,Medium,27-12-2018,22:00,Monday,Nizampura,22.179677,73.154343,Yes,No,9.9,Teen,No,Investigation,Medium,FALSE,SYNTHETIC
2727,Attempted Theft & Harassment,Low,20-05-2022,19:00,Monday,Akota,22.318672,73.11283,No,No,13.5,45+,Yes,Investigation,Medium,FALSE,SYNTHETIC
2552,Stalking,Medium,07-04-2023,19:00,Saturday,Nizampura,22.276909,73.176915,No,No,10.3,45+,No,Open,Low,FALSE,SYNTHETIC
2604,Stalking,Medium,06-05-2025,08:30,Friday,Kunal Crossroads,22.226268,73.090037,No,Yes,12.2,Child,Yes,Closed,High,FALSE,SYNTHETIC
2713,Eve-teasing,Low,26-11-2019,08:30,Monday,Raopura,22.389117,73.100454,Yes,Yes,1.3,25-35,Yes,Open,High,FALSE,SYNTHETIC
2872,Gang Rape,High,30-06-2021,23:30,Friday,Kunal Crossroads,22.16955,73.181345,No,No,3.4,18-25,No,Under Trial,High,FALSE,SYNTHETIC
2243,Stalking,Medium,04-01-2023,06:00,Thursday,Karjan,22.212385,73.046949,Yes,No,4,Teen,Yes,Open,Medium,FALSE,SYNTHETIC
2591,Stalking,Medium,19-07-2021,06:00,Monday,Chhani,22.233676,73.250025,Yes,Yes,12.2,Child,Yes,Sentenced,Medium,FALSE,SYNTHETIC
2278,Sexual Harassment (Public Transport),Medium,05-04-2021,19:00,Tuesday,Kunal Crossroads,22.334635,73.05375,No,No,11.4,Teen,Yes,Closed,Medium,FALSE,SYNTHETIC
2395,Sexual Assault (workplace),High,03-04-2024,20:30,Friday,Ajwa Road,22.390648,73.077463,Yes,Yes,6.7,25-35,No,Investigation,Medium,FALSE,SYNTHETIC
2131,Sexual Assault (workplace),High,27-04-2018,08:30,Saturday,Gotri,22.342756,73.096164,No,No,3.3,45+,No,Investigation,Low,FALSE,SYNTHETIC
2769,Eve-teasing,Low,11-08-2021,22:00,Tuesday,Raopura,22.215953,73.104059,Yes,Yes,1.4,45+,Yes,Investigation,Medium,FALSE,SYNTHETIC
2621,Assault & Harassment,Medium,09-01-2019,17:30,Friday,Nizampura,22.325079,73.207912,No,No,4.6,45+,Yes,Investigation,Low,FALSE,SYNTHETIC
2870,Stalking,Medium,07-05-2020,12:00,Wednesday,Alkapuri,22.397272,73.052835,Yes,Yes,12.1,18-25,Yes,Open,High,FALSE,SYNTHETIC
2531,Gang Rape,High,12-07-2025,19:00,Wednesday,Akota,22.160281,73.074843,No,Yes,2.7,35-45,No,Closed,Low,FALSE,SYNTHETIC
2867,Theft (with harassment),Medium,23-01-2019,06:00,Wednesday,Vadodara Railway Station,22.298614,73.046693,No,No,9.6,18-25,No,Investigation,High,FALSE,SYNTHETIC
2469,Gang Rape,High,08-04-2025,23:30,Sunday,Waghodia,22.327334,73.081178,Yes,Yes,14.7,18-25,Yes,Investigation,Medium,FALSE,SYNTHETIC
2128,Molestation,Medium,24-03-2023,23:30,Monday,Gorwa,22.36949,73.225066,Yes,Yes,9.7,18-25,Yes,Investigation,High,FALSE,SYNTHETIC
2127,Attempted Rape,High,11-11-2024,08:30,Wednesday,Waghodia,22.24954,73.209233,Yes,No,7.3,35-45,No,Under Trial,Low,FALSE,SYNTHETIC
2701,Attempted Theft & Harassment,Low,08-05-2024,06:00,Thursday,Sayajigunj,22.353633,73.153756,No,No,8.1,45+,Yes,Open,Medium,FALSE,SYNTHETIC
2912,Rape (motel),High,31-08-2025,08:30,Friday,Chhani,22.313276,73.273562,Yes,No,6.3,Child,Yes,Investigation,Low,FALSE,SYNTHETIC
2720,Sexual Assault (workplace),High,03-03-2022,06:00,Tuesday,Manjalpur,22.295402,73.149207,Yes,Yes,9,18-25,Yes,Open,Low,FALSE,SYNTHETIC
2640,Gang Rape,High,01-02-2023,17:30,Monday,Chhani,22.301506,73.047985,No,No,2.2,35-45,Yes,Open,Low,FALSE,SYNTHETIC
2329,Molestation,Medium,13-05-2022,06:00,Saturday,Waghodia,22.267917,73.180061,No,No,1.5,25-35,Yes,Open,Medium,FALSE,SYNTHETIC
2444,Molestation,Medium,01-01-2023,06:00,Thursday,Vasna,22.313216,73.030217,Yes,No,0.8,35-45,No,Open,Low,FALSE,SYNTHETIC
2306,Sexual Assault (workplace),High,10-02-2025,12:00,Sunday,Sama,22.371745,73.271341,Yes,Yes,13,Child,No,Sentenced,Low,FALSE,SYNTHETIC
2167,Attempted Theft & Harassment,Low,17-05-2020,15:00,Wednesday,Manjalpur,22.399893,73.14973,No,No,3.8,45+,Yes,Open,Low,FALSE,SYNTHETIC
2104,Gang Rape,High,11-10-2020,22:00,Friday,Nizampura,22.280687,73.069687,Yes,No,5.7,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2834,Gang Rape,High,30-11-2018,20:30,Monday,Suncity,22.395812,73.174003,No,No,9.6,18-25,Yes,Closed,Low,FALSE,SYNTHETIC
2589,Attempted Theft & Harassment,Low,23-05-2024,15:00,Monday,Ajwa Road,22.345563,73.077963,No,Yes,10.2,Child,No,Investigation,High,FALSE,SYNTHETIC
2124,Theft (with harassment),Medium,10-04-2019,06:00,Saturday,Padra,22.279436,73.258386,No,Yes,1.9,25-35,No,Open,Medium,FALSE,SYNTHETIC
2939,Rape (motel),High,22-08-2022,12:00,Wednesday,Akota,22.224714,73.079999,No,Yes,1.5,18-25,No,Investigation,Medium,FALSE,SYNTHETIC
2178,Gang Rape,High,22-04-2022,12:00,Friday,Waghodia,22.336364,73.116465,No,No,1.6,18-25,Yes,Open,Medium,FALSE,SYNTHETIC
2590,Attempted Rape,High,16-08-2021,20:30,Wednesday,Suncity,22.180429,73.159574,No,No,7.5,45+,Yes,Closed,Low,FALSE,SYNTHETIC
2260,Molestation,Medium,23-04-2018,20:30,Thursday,Gotri,22.363455,73.224958,Yes,Yes,3.4,18-25,Yes,Investigation,Low,FALSE,SYNTHETIC
2274,Attempted Theft & Harassment,Low,20-02-2024,17:30,Wednesday,Vasna,22.188282,73.203798,Yes,No,9.5,25-35,No,Investigation,Medium,FALSE,SYNTHETIC
2381,Stalking,Medium,10-12-2022,06:00,Friday,Raopura,22.32134,73.068998,Yes,No,11,Teen,Yes,Under Trial,Low,FALSE,SYNTHETIC
2103,Rape (motel),High,30-05-2024,15:00,Saturday,Kunal Crossroads,22.268907,73.067715,Yes,Yes,1.1,Teen,No,Sentenced,Low,FALSE,SYNTHETIC
2164,Attempted Rape,High,02-09-2022,20:30,Thursday,Akota,22.244115,73.218604,Yes,No,7.2,18-25,No,Closed,Low,FALSE,SYNTHETIC
2183,Molestation,Medium,13-07-2023,12:00,Saturday,Waghodia,22.258669,73.135276,No,Yes,7.4,Teen,No,Open,Low,FALSE,SYNTHETIC
2419,Assault & Harassment,Medium,25-05-2022,12:00,Sunday,Kunal Crossroads,22.263321,73.037566,No,Yes,7.2,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2227,Assault & Harassment,Medium,14-07-2021,20:30,Thursday,Kunal Crossroads,22.263189,73.088403,No,No,14.2,18-25,Yes,Open,Low,FALSE,SYNTHETIC
2396,Attempted Theft & Harassment,Low,14-03-2023,22:00,Monday,Waghodia,22.275164,73.074943,Yes,No,8.9,Child,Yes,Open,Low,FALSE,SYNTHETIC
2913,Stalking,Medium,04-04-2018,19:00,Saturday,Vadodara Railway Station,22.191615,73.186374,No,Yes,10.3,25-35,Yes,Under Trial,High,FALSE,SYNTHETIC
2746,Gang Rape,High,17-05-2020,15:00,Thursday,Nizampura,22.24527,73.07889,No,Yes,7.1,Teen,No,Sentenced,High,FALSE,SYNTHETIC
2887,Gang Rape,High,08-06-2021,12:00,Tuesday,Nizampura,22.19654,73.035437,No,No,12.2,35-45,No,Under Trial,Medium,FALSE,SYNTHETIC
2816,Attempted Rape,High,13-05-2025,08:30,Wednesday,Waghodia,22.384593,73.081465,No,Yes,10.6,25-35,Yes,Investigation,Low,FALSE,SYNTHETIC
2868,Rape (motel),High,21-07-2024,17:30,Saturday,Gorwa,22.341747,73.263577,Yes,No,8.5,Child,Yes,Open,Low,FALSE,SYNTHETIC
2110,Attempted Rape,High,15-02-2022,22:00,Wednesday,Nizampura,22.344531,73.155727,Yes,No,6.4,18-25,Yes,Under Trial,Low,FALSE,SYNTHETIC
2618,Theft (with harassment),Medium,07-04-2021,23:30,Friday,Waghodia,22.164363,73.159633,No,No,2.7,35-45,No,Open,Low,FALSE,SYNTHETIC
2383,Rape (motel),High,30-06-2025,06:00,Wednesday,Chhani,22.37651,73.1617,Yes,No,4,Teen,No,Open,Medium,FALSE,SYNTHETIC
2765,Sexual Harassment (Public Transport),Medium,30-01-2021,19:00,Thursday,Gorwa,22.169942,73.223653,Yes,No,7.5,Teen,No,Open,High,FALSE,SYNTHETIC
2751,Attempted Theft & Harassment,Low,31-05-2024,20:30,Wednesday,Alkapuri,22.333542,73.275854,Yes,Yes,9.6,25-35,Yes,Open,High,FALSE,SYNTHETIC
2716,Molestation,Medium,09-04-2019,20:30,Saturday,Karjan,22.172612,73.278693,No,No,2.9,35-45,No,Open,Medium,FALSE,SYNTHETIC
2894,Theft (with harassment),Medium,13-11-2018,15:00,Wednesday,Akota,22.196993,73.082808,No,No,6.6,25-35,No,Investigation,Medium,FALSE,SYNTHETIC
2200,Gang Rape,High,03-06-2024,08:30,Monday,Karjan,22.355821,73.121715,Yes,No,12.4,Teen,No,Investigation,High,FALSE,SYNTHETIC
2622,Eve-teasing,Low,25-04-2022,12:00,Saturday,Padra Road,22.248388,73.266422,Yes,Yes,3.7,18-25,No,Closed,Medium,FALSE,SYNTHETIC
2896,Molestation,Medium,20-02-2018,12:00,Thursday,Kunal Crossroads,22.293671,73.125998,No,Yes,6.9,35-45,No,Investigation,Low,FALSE,SYNTHETIC
2733,Assault & Harassment,Medium,11-02-2022,23:30,Saturday,Vadodara Railway Station,22.243421,73.20055,Yes,Yes,7.7,25-35,Yes,Investigation,Medium,FALSE,SYNTHETIC
2787,Sexual Harassment (Public Transport),Medium,13-01-2021,12:00,Thursday,Sayajigunj,22.296306,73.050179,No,No,3.4,35-45,No,Open,Medium,FALSE,SYNTHETIC
2900,Sexual Assault (workplace),High,04-01-2023,19:00,Monday,Sama,22.158904,73.057921,Yes,Yes,11,45+,No,Open,Low,FALSE,SYNTHETIC
2605,Stalking,Medium,01-05-2019,12:00,Monday,Akota,22.19792,73.124549,Yes,No,5.7,45+,No,Sentenced,Low,FALSE,SYNTHETIC
2855,Sexual Assault (workplace),High,20-01-2021,08:30,Sunday,Chhani,22.250188,73.234574,No,Yes,13.2,Teen,Yes,Open,Medium,FALSE,SYNTHETIC
2741,Gang Rape,High,11-04-2019,20:30,Monday,Karjan,22.330572,73.27706,Yes,Yes,14.2,18-25,No,Investigation,Medium,FALSE,SYNTHETIC
2367,Harassment,Low,29-06-2018,12:00,Saturday,Padra,22.20052,73.151343,No,Yes,1.7,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2953,Attempted Theft & Harassment,Low,17-12-2019,23:30,Thursday,Akota,22.352354,73.197167,No,No,5.6,Teen,Yes,Open,Low,FALSE,SYNTHETIC
2490,Attempted Theft & Harassment,Low,19-05-2023,19:00,Saturday,Sama,22.240642,73.23426,Yes,Yes,13.4,45+,No,Open,Low,FALSE,SYNTHETIC
2248,Molestation,Medium,02-02-2019,06:00,Saturday,Sayajigunj,22.309548,73.274264,No,Yes,7.2,Teen,No,Under Trial,Medium,FALSE,SYNTHETIC
2800,Sexual Harassment (Public Transport),Medium,28-07-2019,17:30,Sunday,Sama,22.167053,73.239831,No,Yes,7.4,35-45,Yes,Investigation,High,FALSE,SYNTHETIC
2422,Gang Rape,High,14-04-2019,22:00,Friday,Kunal Crossroads,22.174413,73.141304,No,No,4.8,35-45,Yes,Investigation,Medium,FALSE,SYNTHETIC
2477,Assault & Harassment,Medium,18-01-2018,23:30,Thursday,Ajwa Road,22.311811,73.103889,No,Yes,13.5,45+,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2093,Attempted Theft & Harassment,Low,05-08-2019,06:00,Friday,Waghodia,22.282621,73.124049,Yes,Yes,6.9,18-25,No,Open,Low,FALSE,SYNTHETIC
2672,Gang Rape,High,27-07-2019,22:00,Monday,Kunal Crossroads,22.377696,73.279199,Yes,Yes,9.2,45+,Yes,Investigation,Medium,FALSE,SYNTHETIC
2213,Gang Rape,High,20-05-2025,17:30,Tuesday,Sayajigunj,22.301732,73.077162,No,No,6,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2850,Harassment,Low,10-09-2023,15:00,Wednesday,Suncity,22.290564,73.110798,Yes,No,10.2,35-45,No,Under Trial,Medium,FALSE,SYNTHETIC
2588,Molestation,Medium,10-02-2021,23:30,Monday,Vasna,22.287946,73.19496,Yes,No,8.6,Child,Yes,Open,Low,FALSE,SYNTHETIC
2652,Attempted Rape,High,01-10-2024,08:30,Monday,Ajwa Road,22.387765,73.21786,No,Yes,3.9,35-45,No,Investigation,Medium,FALSE,SYNTHETIC
2354,Sexual Harassment (Public Transport),Medium,12-02-2020,20:30,Saturday,Harni,22.248688,73.070817,Yes,No,11.1,35-45,No,Open,Low,FALSE,SYNTHETIC
2962,Gang Rape,High,05-02-2022,20:30,Sunday,Alkapuri,22.181557,73.086781,No,No,7,Teen,Yes,Investigation,Low,FALSE,SYNTHETIC
2823,Assault & Harassment,Medium,20-10-2020,23:30,Friday,Sama,22.292771,73.039652,Yes,Yes,4.3,25-35,No,Under Trial,High,FALSE,SYNTHETIC
2214,Sexual Assault (workplace),High,07-04-2019,15:00,Friday,Vasna,22.298482,73.162072,No,No,14.7,25-35,No,Open,High,FALSE,SYNTHETIC
2766,Stalking,Medium,06-12-2024,08:30,Saturday,Alkapuri,22.161959,73.032599,No,Yes,1.8,25-35,No,Open,Low,FALSE,SYNTHETIC
2657,Sexual Harassment (Public Transport),Medium,05-07-2020,08:30,Monday,Kunal Crossroads,22.377542,73.215742,No,Yes,10.9,Child,No,Under Trial,Low,FALSE,SYNTHETIC
2298,Gang Rape,High,23-11-2023,15:00,Tuesday,Padra,22.167044,73.156285,No,No,6.4,45+,No,Open,Low,FALSE,SYNTHETIC
2629,Eve-teasing,Low,30-06-2018,20:30,Thursday,Ajwa Road,22.353906,73.11067,Yes,Yes,9.5,45+,Yes,Closed,Low,FALSE,SYNTHETIC
2391,Rape (motel),High,11-11-2024,17:30,Tuesday,Vadodara Railway Station,22.303091,73.17909,No,No,3.6,Teen,No,Open,Medium,FALSE,SYNTHETIC
2879,Eve-teasing,Low,17-08-2023,12:00,Sunday,Karjan,22.193146,73.041127,Yes,No,9.2,Child,No,Open,Medium,FALSE,SYNTHETIC
2690,Gang Rape,High,02-05-2019,20:30,Sunday,Vasna,22.273892,73.200434,Yes,Yes,2.1,35-45,No,Open,High,FALSE,SYNTHETIC
2339,Attempted Rape,High,04-07-2023,12:00,Friday,Ajwa Road,22.24947,73.217542,No,No,2.1,45+,No,Investigation,Medium,FALSE,SYNTHETIC
2239,Harassment,Low,27-10-2021,12:00,Saturday,Kunal Crossroads,22.155478,73.176652,No,Yes,13.8,Teen,No,Sentenced,Low,FALSE,SYNTHETIC
2725,Molestation,Medium,25-04-2018,15:00,Monday,Sama,22.285392,73.04633,Yes,No,9,25-35,Yes,Investigation,Medium,FALSE,SYNTHETIC
2608,Theft (with harassment),Medium,28-04-2020,15:00,Friday,Sayajigunj,22.365792,73.128975,Yes,Yes,4.7,35-45,Yes,Closed,Low,FALSE,SYNTHETIC
2613,Attempted Theft & Harassment,Low,17-06-2022,15:00,Sunday,Raopura,22.337284,73.14861,Yes,No,7.8,45+,No,Under Trial,Medium,FALSE,SYNTHETIC
2263,Attempted Rape,High,28-05-2023,08:30,Tuesday,Kunal Crossroads,22.310149,73.245373,Yes,No,4.1,Child,No,Open,Medium,FALSE,SYNTHETIC
2357,Stalking,Medium,10-09-2019,06:00,Monday,Vasna,22.235478,73.107894,Yes,Yes,12,25-35,No,Investigation,Low,FALSE,SYNTHETIC
2365,Attempted Rape,High,16-12-2023,12:00,Friday,Nizampura,22.354855,73.165401,No,Yes,6.9,Child,No,Under Trial,High,FALSE,SYNTHETIC
2205,Attempted Theft & Harassment,Low,02-09-2021,06:00,Tuesday,Waghodia,22.393038,73.18871,No,No,10.5,Teen,No,Open,Medium,FALSE,SYNTHETIC
2934,Assault & Harassment,Medium,12-12-2020,22:00,Thursday,Sama,22.186247,73.113431,No,Yes,5.4,Child,No,Investigation,Medium,FALSE,SYNTHETIC
2795,Theft (with harassment),Medium,14-05-2019,17:30,Sunday,Chhani,22.395674,73.235068,Yes,No,12.7,45+,No,Under Trial,Medium,FALSE,SYNTHETIC
2453,Gang Rape,High,28-08-2022,12:00,Thursday,Gorwa,22.191252,73.090911,Yes,Yes,8.8,18-25,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2328,Theft (with harassment),Medium,24-05-2025,08:30,Friday,Raopura,22.345777,73.267311,Yes,Yes,1.7,45+,No,Under Trial,High,FALSE,SYNTHETIC
2486,Assault & Harassment,Medium,10-07-2024,06:00,Wednesday,Akota,22.265261,73.203321,Yes,No,5.5,Teen,No,Open,Medium,FALSE,SYNTHETIC
2620,Molestation,Medium,02-02-2021,15:00,Thursday,Alkapuri,22.261433,73.236146,No,Yes,9.2,18-25,No,Closed,High,FALSE,SYNTHETIC
2968,Rape (motel),High,16-10-2019,20:30,Saturday,Chhani,22.198343,73.238582,Yes,Yes,1.2,25-35,Yes,Closed,Low,FALSE,SYNTHETIC
2909,Sexual Harassment (Public Transport),Medium,29-03-2024,22:00,Monday,Raopura,22.380294,73.062924,No,Yes,9.2,Teen,Yes,Open,Low,FALSE,SYNTHETIC
2886,Attempted Theft & Harassment,Low,20-05-2025,06:00,Monday,Kunal Crossroads,22.176153,73.119721,Yes,No,13.5,18-25,No,Investigation,Low,FALSE,SYNTHETIC
2600,Assault & Harassment,Medium,28-11-2024,17:30,Tuesday,Suncity,22.19057,73.143576,Yes,No,11.9,Teen,No,Open,Low,FALSE,SYNTHETIC
2836,Stalking,Medium,07-06-2019,20:30,Saturday,Harni,22.327996,73.059757,No,No,13.5,25-35,Yes,Sentenced,Low,FALSE,SYNTHETIC
2784,Rape (motel),High,18-06-2018,23:30,Saturday,Kunal Crossroads,22.18074,73.228833,Yes,No,8.6,25-35,No,Open,Low,FALSE,SYNTHETIC
2626,Gang Rape,High,27-12-2019,17:30,Tuesday,Manjalpur,22.335362,73.072113,Yes,Yes,10.1,Teen,No,Open,Low,FALSE,SYNTHETIC
2827,Attempted Theft & Harassment,Low,08-03-2018,19:00,Tuesday,Harni,22.161183,73.088674,No,No,1.8,45+,No,Open,Low,FALSE,SYNTHETIC
2537,Attempted Theft & Harassment,Low,29-04-2018,08:30,Friday,Nizampura,22.314885,73.143514,No,No,14.3,45+,Yes,Open,Low,FALSE,SYNTHETIC
2938,Eve-teasing,Low,21-10-2024,20:30,Saturday,Gotri,22.164029,73.115673,Yes,No,8.2,35-45,No,Open,Low,FALSE,SYNTHETIC
2558,Harassment,Low,06-04-2020,22:00,Sunday,Suncity,22.211329,73.232286,No,No,5.3,45+,Yes,Open,Low,FALSE,SYNTHETIC
2776,Attempted Theft & Harassment,Low,29-05-2022,08:30,Friday,Raopura,22.356017,73.202921,No,Yes,7.5,18-25,Yes,Open,Low,FALSE,SYNTHETIC
2066,Assault & Harassment,Medium,04-01-2023,23:30,Thursday,Vasna,22.23311,73.220718,Yes,No,5.8,25-35,Yes,Sentenced,Low,FALSE,SYNTHETIC
2223,Theft (with harassment),Medium,02-09-2021,08:30,Thursday,Harni,22.151992,73.080168,Yes,Yes,8.5,25-35,Yes,Investigation,Medium,FALSE,SYNTHETIC
2679,Attempted Theft & Harassment,Low,08-08-2019,20:30,Thursday,Padra Road,22.216842,73.25961,Yes,No,9.7,25-35,Yes,Investigation,Medium,FALSE,SYNTHETIC
2140,Rape (motel),High,18-09-2021,08:30,Saturday,Suncity,22.226919,73.254692,Yes,Yes,13.1,Child,Yes,Investigation,Low,FALSE,SYNTHETIC
2505,Rape (motel),High,05-08-2021,06:00,Thursday,Alkapuri,22.16128,73.239234,Yes,No,5.4,Child,Yes,Under Trial,Medium,FALSE,SYNTHETIC
2016,Sexual Harassment (Public Transport),Medium,02-02-2019,20:30,Sunday,Gorwa,22.252776,73.245959,Yes,Yes,1,Child,Yes,Open,Medium,FALSE,SYNTHETIC
2521,Stalking,Medium,05-01-2019,15:00,Monday,Sama,22.364854,73.070057,No,No,6.7,25-35,No,Under Trial,Low,FALSE,SYNTHETIC
2151,Attempted Rape,High,02-02-2020,06:00,Monday,Kunal Crossroads,22.291945,73.219321,No,Yes,2.8,Child,No,Under Trial,Medium,FALSE,SYNTHETIC
2635,Stalking,Medium,08-04-2025,17:30,Tuesday,Alkapuri,22.361734,73.112818,Yes,No,3.8,45+,Yes,Closed,Medium,FALSE,SYNTHETIC
2871,Sexual Harassment (Public Transport),Medium,16-07-2019,23:30,Thursday,Nizampura,22.316211,73.111772,No,No,7.6,Teen,Yes,Investigation,Low,FALSE,SYNTHETIC
2838,Molestation,Medium,03-04-2022,19:00,Friday,Nizampura,22.277167,73.17702,No,No,14.2,Teen,Yes,Open,Low,FALSE,SYNTHETIC
2828,Sexual Assault (workplace),High,21-08-2025,20:30,Saturday,Waghodia,22.256619,73.100771,No,No,0.6,45+,No,Open,Medium,FALSE,SYNTHETIC
